Category,Sub Category,Product_id,Product_name,Price,Rating_value,Rating_count,Frequently_bought_together
Sách tiếng Việt ,Sách kỹ năng - Sống đẹp,356344,Bí Quyết Thành Công Sinh Viên,61600,4.4,13,550887;355039;532657;
Bút - Viết các loại,Bút vẽ trên vải,148041,Bút Vẽ Trên Vải Marvy 722S,35000,4.4,13,None
Sổ Tay Các Loại,Sổ tay ghi chú,861684,Reading Passport - Hộ Chiếu Đọc Sách,31499,3.9,25,None
Sách tiếng Việt ,Sách văn học,374781,Phù Phiếm Truyện (Tập Truyện Ngắn),33800,4.5,14,474230;392075;501599;428911;
Sách tiếng Việt ,Sách thiếu nhi ,425169,Tủ Sách Giúp Bé Trưởng Thành - Khi Gặp Chuyện Không May (Song Ngữ Anh - Việt),21600,4.7,9,425166;425172;425165;425174;
Sách tiếng Việt ,Sách văn học,550185,Nhật Ký 300 Ngày Ở Harvard: Học Để Thay Đổi Thế Giới,65860,4.7,9,551692;545032;491667;576091;
Sách kinh tế,Sách kỹ năng làm việc,1725023,Go Global: An MSME's Guide To Global Franchising,210000,4.9,6,1699265;1733331;1732661;1656013;
Sách tiếng Việt ,Sách văn học,316468,Ngôi Nhà Bóng Đêm Tập 1 - Bị Đánh Dấu (Marked),34000,4.5,15,340643;374994;341466;316404;
Sách Học Ngoại Ngữ,Sách Học Tiếng Hàn,1749193,Những Mẫu Văn Bản Tiếng Hàn,102120,4.5,7,1734481;1709191;1694141;1755781;
Sách tiếng Việt ,Sách kinh tế,546623,Để Trở Thành Người Bán Hàng Xuất Sắc (Tái Bản 2016),38000,4.6,8,392485;570267;552641;494080;
Sách tiếng Việt ,"Truyện Tranh, Manga, Comic",393931,Doraemon - Truyện Dài - Tập 21 - Nobita Và Những Dũng Sĩ Có Cánh (2014),14240,4.9,9,393988;393907;393986;393911;
Sách tiếng Việt ,Sách kỹ năng - Sống đẹp,385239,Cầu Vồng Trong Đêm 1 - Cho Những Trái Tim Đang Sống,47600,4.9,9,346723;355043;345412;343766;
Sách văn học,Truyện ngôn tình,1591275,"Kia Khoảng Trời Sao, Đây Khoảng Biển",125000,4.3,15,1606921;1332613;1332615;1661283;
Văn phòng phẩm - Quà lưu niệm,Bút Chì Màu - Bút Lông Màu - Sáp Màu,465852,Bút Sáp Màu Thiên Long CR-C05/DO (16 màu) - Mẫu Ngẫu Nhiên,21000,4.5,2,None
Sách tiếng Việt ,Sách văn học,694010,Lão Tử Tinh Hoa (Tái Bản 2017),54600,4.5,2,687557;594758;583666;613917;
Sách tiếng Việt ,Sách văn học,369412,Vĩnh Biệt Mùa Hè,47600,5,9,380184;513652;385286;339125;
Sách tiếng Việt ,"Truyện Tranh, Manga, Comic",959699,Inuyasha (Tập 4) - Bản Đặc Biệt,60000,5,8,1080000;959697;1194811;888209;
Sách tiếng Việt ,Sách văn học,413108,"Gạo, Nước Mắm, Rau Muống... Câu Chuyện Ẩm Thực Việt",75000,4.4,18,475626;389726;423244;391247;
Sách tiếng Việt ,Sách văn học,441928,Ý Trung Nhân Tình Cờ,81000,4.4,18,None
Sách tiếng Việt ,Sách văn học,521517,Con Chó Nhỏ Mang Giỏ Hoa Hồng (Bìa Mềm),70000,5,7,None
Dictionary,English Language Dictionary,972906,Macmillan School Dictionary,341500,5,5,None
Văn học nước ngoài,Truyện kinh dị,860790,Lý Triều Dị Truyện,84750,4,15,967548;817992;836322;860796;
Sách tiếng Việt ,Sách thiếu nhi ,514075,Kĩ Năng Vàng Cho Học Sinh Trung Học - Học Kĩ  Năng Nói,25000,5,4,514074;514071;570328;
Sách tiếng Việt ,Sách Học Ngoại Ngữ,580446,Tiếng Nhật Sơ Cấp 2 - 25 Bài Luyện Nghe,48800,5,4,584201;580436;447740;447750;
Văn phòng phẩm - Quà lưu niệm,Flashcards,464310,Flashcard Dạy Trẻ Theo Phương Pháp Glenn Doman - Bảng Chữ Cái Tiếng Anh (Dùng Kèm App),38000,5,4,None
Sách tiếng Việt ,Sách Tham Khảo,576697,Bài Tập Bổ Trợ Kiến Thức Tiếng Anh Lớp 5 - Tập 1,30000,5,2,None
Sách tiếng Việt ,Sách thiếu nhi ,448161,Vì Sao Tớ Không Nên Cẩu Thả? (Tái Bản 2017),12000,5,1,448167;415075;415084;
Sách Bà mẹ - Em bé,Sách Làm Cha Mẹ,4080373,90% Trẻ Thông Minh Nhờ Cách Trò Chuyện Đúng Đắn Của Cha Mẹ,33000,5,1,None
Móc Khóa - Phụ Kiện Trang Trí,Móc Khóa   ,2155359,Móc Khóa Nobita’s Treasure Island - Chaien,12000,5,1,None
Văn phòng phẩm - Quà lưu niệm,Flashcards,499683,Flashcard Dạy Trẻ Theo Phương Pháp Glenn Doman - Đồ Dùng Trong Phòng Khách,38000,5,1,None
Sách tiếng Việt ,Sách thiếu nhi ,415084,Vì Sao Tớ Không Nên Tọc Mạch (Tái Bản 2017),12000,5,1,None
Sách tiếng Việt ,Sách Tâm lý - Giới tính,394531,Sứ Giả Yêu Thương,107500,4.6,14,349524;436254;444172;410017;
Sách tiếng Việt ,Sách kinh tế,403074,Tứ Thư Lãnh Đạo - Thuật Quản Trị,88060,4.6,14,343554;429044;461661;
Sách tiếng Việt ,Sách Y Học,1453835,Ngoại Khoa Ống Tiêu Hóa,199500,0,0,1453821;1453825;1453829;
Sách thiếu nhi ,Truyện tranh Ehon,2073423,Ehon Nhật Bản 0 - 6 Tuổi: Chơi Cùng Giri Chú Bé Cơm Nắm - Quả Lê Là Nhà Của Tớ!,21750,4,1,2073421;2073417;2073419;2063593;
Văn học nước ngoài,Trinh thám - Phiêu lưu,3794199,Series Địch Công Kỳ Án - Tập 8: Hồng Lâu Án,58200,0,0,None
Văn học nước ngoài,Truyện ngắn,2651041,Bàn Về Văn Minh,104250,0,0,None
Luyện Thi Chứng Chỉ Tiếng Anh,TOEIC,626502,600 Essential Words For The Toeic - Kèm 2 CD (Tái Bản),98000,0,0,729003;715565;715572;
Văn học nước ngoài,Tiểu thuyết ,2916515,Lợi Thế Đen,116070,0,0,None
Sách Kiến Thức Tổng Hợp,Kiến Thức Bách Khoa,1610019,Bản Thiết Kế Vĩ Đại (Tái Bản 2018),67500,3.3,6,1610027;1610017;1619629;1574873;
Sách tiếng Việt ,Sách Chính Trị - Pháp Lý,548936,Điệp Viên Hoàn Hảo X6 (Tái Bản),108040,4.6,9,552225;593366;593370;
Sách tiếng Việt ,Sách Bà mẹ - Em bé,532279,Học Montessori Để Dạy Trẻ Theo Phương Pháp Montessori - 100 Hoạt Động Montessori: Con Không Muốn Làm Cây Trong Lồng Kính,58500,4.8,6,532293;532298;532292;571289;
Sách tiếng Việt ,Sách Chính Trị - Pháp Lý,470745,Bộ Luật Tố Tụng Dân Sự,42000,4.5,9,429179;466580;429341;475958;
Sách tiếng Việt ,"Truyện Tranh, Manga, Comic",414883,Thám Tử Lừng Danh Conan Tập 69 (Tái Bản 2014),16020,4.5,9,414813;414929;414856;414897;
Sách tiếng Việt ,Sách Bà mẹ - Em bé,389517,Phương Pháp Montessori - Cẩm Nang Nuôi Dạy Con,56000,4.3,11,455518;448374;370261;
Văn phòng phẩm - Quà lưu niệm,Dụng Cụ Học Sinh,440809,Bảng Con Học Sinh Bavico BVC41 – 22 x 32 cm,29000,4.2,8,None
Sách văn học,Văn học Việt Nam,689421,Góc Sân Và Khoảng Trời (Ấn Bản Kỉ Niệm 60 Năm NXB Kim Đồng),40000,4.8,4,689425;680696;716044;
Văn học nước ngoài,Tiểu thuyết ,2404429,Chạng Vạng (Tái Bản 2018),117900,4.8,4,2404435;2404431;2404433;2418645;
Sách văn học,Truyện ngắn - Tản văn,1069434,Bầu Trời Không Chỉ Có Màu Xanh (Tái Bản 2017),48100,4.8,4,963045;851097;1071032;830859;
Sách Học Ngoại Ngữ,Sách Học Tiếng Hàn,2801999,Tự Học Tiếng Hàn Dành Cho Người Mới Bắt Đầu (Kèm CD Hoặc Tải App) - Tái Bản,54000,4.8,5,None
Văn phòng phẩm - Quà lưu niệm,Flashcards,499681,Flashcard Dạy Trẻ Theo Phương Pháp Glenn Doman - Đồ Dùng Trong Phòng Ngủ,38000,4.7,3,None
Sách văn học,Tiểu thuyết tình cảm,3794225,"Sao Trên Trời Rất Xa, Sao Của Anh Thật Gần",82600,4.8,11,None
Sách Học Ngoại Ngữ,Sách Học Tiếng Nhật,5129847,TUYỂN TẬP TỪ VỰNG CHỌN LỌC (MIMIKARA N3) TRONG KỲ THI NĂNG LỰC NHẬT NGỮ N3,150000,4.8,11,None
Picture & Storybooks,Pop-up books,689057,Disney Princess: A Magical Pop-Up World,448500,4.8,11,None
Văn học nước ngoài,Trinh thám - Phiêu lưu,5724307,81 Án Tây Du - Đại Đường Nê Lê Ngục - Tập 1,106000,4.8,11,None
Sách tiếng Việt ,Sách văn học,460547,Ba Nghìn Thế Giới Thơm,139500,4.9,10,None
